,True,Predicted,Cat
1944,1,0.3889502286911011,"typos, expand contractions, remove punctuation"
1945,1,0.3889334797859192,"typos, expand contractions, remove punctuation"
1946,1,0.38855433464050293,"typos, expand contractions, remove punctuation"
1947,0,0.3886033296585083,"typos, expand contractions, remove punctuation"
1948,1,0.38892823457717896,"typos, expand contractions, remove punctuation"
1949,1,0.388822078704834,"typos, expand contractions, remove punctuation"
1950,0,0.3887082636356354,"typos, expand contractions, remove punctuation"
1951,1,0.3890172839164734,"typos, expand contractions, remove punctuation"
1952,0,0.38893741369247437,"typos, expand contractions, remove punctuation"
1953,0,0.38918209075927734,"typos, expand contractions, remove punctuation"
1954,0,0.3886675536632538,"typos, expand contractions, remove punctuation"
1955,0,0.3886648416519165,"typos, expand contractions, remove punctuation"
1956,1,0.38922956585884094,"typos, expand contractions, remove punctuation"
1957,1,0.38868287205696106,"typos, expand contractions, remove punctuation"
1958,1,0.38877567648887634,"typos, expand contractions, remove punctuation"
1959,0,0.38894808292388916,"typos, expand contractions, remove punctuation"
1960,1,0.3889386057853699,"typos, expand contractions, remove punctuation"
1961,1,0.3891867399215698,"typos, expand contractions, remove punctuation"
1962,1,0.3888501822948456,"typos, expand contractions, remove punctuation"
1963,1,0.3887675702571869,"typos, expand contractions, remove punctuation"
1964,1,0.3888198137283325,"typos, expand contractions, remove punctuation"
1965,1,0.3892962634563446,"typos, expand contractions, remove punctuation"
1966,0,0.3889095187187195,"typos, expand contractions, remove punctuation"
1967,0,0.38889437913894653,"typos, expand contractions, remove punctuation"
1968,1,0.38906174898147583,"typos, expand contractions, remove punctuation"
1969,1,0.38900643587112427,"typos, expand contractions, remove punctuation"
1970,1,0.3886394798755646,"typos, expand contractions, remove punctuation"
1971,1,0.3889722228050232,"typos, expand contractions, remove punctuation"
1972,0,0.3889423906803131,"typos, expand contractions, remove punctuation"
1973,1,0.3888587951660156,"typos, expand contractions, remove punctuation"
1974,1,0.38908153772354126,"typos, expand contractions, remove punctuation"
1975,0,0.388949990272522,"typos, expand contractions, remove punctuation"
1976,0,0.3890133798122406,negation
1977,0,0.38901805877685547,negation
1978,0,0.3890397548675537,negation
1979,0,0.3889886736869812,negation
1980,0,0.3891347646713257,negation
1981,0,0.38908103108406067,negation
1982,0,0.3889426589012146,negation
1983,0,0.38912075757980347,negation
1984,0,0.3890531063079834,negation
1985,0,0.3890610337257385,negation
1986,0,0.38906097412109375,negation
1987,0,0.38907745480537415,negation
1988,0,0.3891935348510742,negation
1989,0,0.38900262117385864,negation
1990,0,0.3890640437602997,negation
1991,0,0.38901054859161377,negation
1992,0,0.38898274302482605,negation
1993,0,0.38894540071487427,negation
1994,0,0.3890100121498108,negation
1995,0,0.38905349373817444,negation
1996,1,0.3890354335308075,negation
1997,1,0.38895589113235474,negation
1998,1,0.38910436630249023,negation
1999,1,0.3889971375465393,negation
2000,1,0.38902750611305237,negation
2001,1,0.38893070816993713,negation
2002,1,0.38896429538726807,negation
2003,1,0.3890155255794525,negation
2004,1,0.3889843821525574,negation
2005,1,0.38900622725486755,negation
2006,1,0.38896217942237854,negation
2007,1,0.38917529582977295,negation
2008,1,0.38903680443763733,negation
2009,1,0.388974666595459,negation
2010,1,0.3890397548675537,negation
2011,1,0.3890167474746704,negation
2012,1,0.38911667466163635,negation
2013,1,0.38892149925231934,negation
2014,1,0.38906049728393555,negation
2015,1,0.38899174332618713,negation
2016,0,0.3889014422893524,irony/sarcasm
2017,0,0.3889864683151245,irony/sarcasm
2018,0,0.3890228867530823,irony/sarcasm
2019,0,0.38891714811325073,irony/sarcasm
2020,0,0.3889160454273224,irony/sarcasm
2021,0,0.38894975185394287,irony/sarcasm
2022,0,0.3889739513397217,irony/sarcasm
2023,0,0.3890228867530823,irony/sarcasm
2024,0,0.38896194100379944,irony/sarcasm
2025,0,0.3890363872051239,irony/sarcasm
2026,0,0.3889195919036865,irony/sarcasm
2027,0,0.3889864683151245,irony/sarcasm
2028,0,0.3889661729335785,irony/sarcasm
2029,0,0.3889384865760803,irony/sarcasm
2030,0,0.3889625072479248,irony/sarcasm
2031,0,0.3889625072479248,irony/sarcasm
2032,0,0.38890668749809265,irony/sarcasm
2033,0,0.3889739513397217,irony/sarcasm
2034,0,0.38905584812164307,irony/sarcasm
2035,0,0.38894975185394287,irony/sarcasm
2036,1,0.3890286684036255,irony/sarcasm
2037,1,0.38900813460350037,irony/sarcasm
2038,1,0.3889249563217163,irony/sarcasm
2039,1,0.38904133439064026,irony/sarcasm
2040,1,0.3889515995979309,irony/sarcasm
2041,1,0.3889930844306946,irony/sarcasm
2042,1,0.3888992965221405,irony/sarcasm
2043,1,0.388944149017334,irony/sarcasm
2044,1,0.3890705406665802,irony/sarcasm
2045,1,0.3889480233192444,irony/sarcasm
2046,1,0.3889179229736328,irony/sarcasm
2047,1,0.3889721930027008,irony/sarcasm
2048,1,0.38900384306907654,irony/sarcasm
2049,1,0.3889318108558655,irony/sarcasm
2050,1,0.3889148235321045,irony/sarcasm
2051,1,0.38891342282295227,irony/sarcasm
2052,1,0.3889791965484619,irony/sarcasm
2053,1,0.388921320438385,irony/sarcasm
2054,1,0.3889657258987427,irony/sarcasm
2055,1,0.3889319896697998,irony/sarcasm
2056,1,0.3890998363494873,ambigious words
2057,1,0.38902413845062256,negation
2058,1,0.3890029788017273,rare words
2059,0,0.3888853192329407,sarcasm
2060,0,0.38921070098876953,negation
2061,1,0.38908007740974426,rare words
2062,1,0.38892999291419983,rare words
2063,0,0.3888005316257477,rare words
2064,0,0.3888947367668152,ambigious words
2065,1,0.38914865255355835,rare words
2066,1,0.38903123140335083,rare words
2067,0,0.38908159732818604,negation
2068,1,0.3892240524291992,negation
2069,1,0.38908958435058594,negation
2070,0,0.3889077603816986,negation
2071,0,0.3889699876308441,negation
2072,1,0.38911911845207214,negation
2073,1,0.38918957114219666,negation
2074,0,0.38902726769447327,negation
2075,0,0.3889690935611725,negation
2076,0,0.38905006647109985,negation
2077,1,0.38906368613243103,negation
2078,0,0.38904500007629395,negation
2079,0,0.38898250460624695,negation
2080,0,0.3889089524745941,negation
2081,1,0.38886332511901855,negation
2082,0,0.38896444439888,negation
2083,0,0.38907504081726074,negation
2084,0,0.38910651206970215,negation
2085,1,0.3889710307121277,negation
2086,0,0.3889903426170349,negation
2087,0,0.38885533809661865,negation
2088,1,0.3890123963356018,negation
2089,1,0.38900911808013916,negation
2090,0,0.3889118731021881,negation
2091,1,0.3890172243118286,negation
2092,0,0.38904204964637756,negation
2093,1,0.3889910578727722,negation
2094,0,0.38906407356262207,negation
2095,0,0.38905763626098633,negation
2096,1,0.3891465365886688,negation
2097,1,0.38914743065834045,negation
2098,1,0.3890746235847473,negation
2099,0,0.38898682594299316,negation
2100,1,0.3889595866203308,negation
2101,0,0.389067143201828,negation
2102,0,0.38916459679603577,negation
2103,1,0.3890078365802765,negation
2104,0,0.3888908624649048,negation
2105,1,0.38898974657058716,negation
2106,0,0.3890495300292969,negation
2107,0,0.3890495300292969,negation
2108,1,0.3890123963356018,negation
2109,1,0.38901931047439575,negation
2110,0,0.3890573978424072,negation
2111,1,0.3890848159790039,negation
2112,0,0.38896065950393677,negation
2113,0,0.3888126611709595,negation
2114,0,0.38913479447364807,negation
2115,0,0.38913479447364807,negation
2116,0,0.38906970620155334,negation
2117,0,0.38906970620155334,negation
2118,0,0.389105886220932,negation
2119,1,0.38895687460899353,negation
2120,1,0.38907113671302795,negation
2121,0,0.3888621926307678,negation
2122,1,0.38896727561950684,negation
2123,1,0.3889608383178711,negation
2124,1,0.3889608383178711,negation
2125,1,0.38884758949279785,negation
2126,0,0.38908684253692627,negation
2127,0,0.3890390992164612,negation
2128,1,0.3890339732170105,negation
2129,1,0.38893502950668335,negation
2130,0,0.38886258006095886,negation
2131,1,0.3888688385486603,negation
2132,1,0.38886746764183044,negation
2133,1,0.38893944025039673,negation
2134,1,0.38893944025039673,negation
2135,1,0.38894760608673096,negation
2136,1,0.38882511854171753,negation
2137,0,0.38888534903526306,negation
2138,0,0.38871055841445923,negation
2139,1,0.3888899087905884,negation
2140,1,0.3889169692993164,negation
2141,1,0.3889366388320923,negation
2142,1,0.38894838094711304,negation
2143,1,0.38899537920951843,negation
2144,1,0.38892820477485657,negation
2145,1,0.3889714479446411,negation
2146,1,0.3889605402946472,negation
2147,1,0.38889673352241516,negation
2148,1,0.38893139362335205,negation
2149,1,0.38891640305519104,negation
2150,1,0.3889552652835846,negation
2151,1,0.38898926973342896,negation
2152,1,0.38900190591812134,negation
2153,1,0.388977587223053,negation
2154,1,0.388977587223053,negation
2155,1,0.3889693021774292,negation
2156,1,0.38904452323913574,negation
2157,0,0.38901105523109436,irony
2158,0,0.38895368576049805,irony
2159,0,0.38894638419151306,irony
2160,0,0.38899725675582886,irony
2161,0,0.38895663619041443,irony
2162,0,0.38898876309394836,irony
2163,0,0.389067143201828,irony
2164,0,0.3889417052268982,irony
2165,0,0.3890641927719116,irony
2166,0,0.38906607031822205,irony
2167,0,0.38899022340774536,irony
2168,0,0.3889142870903015,irony
2169,0,0.3889852464199066,irony
2170,0,0.38898909091949463,irony
2171,0,0.38898584246635437,irony
2172,0,0.388982892036438,irony
2173,0,0.3890359401702881,irony
2174,0,0.3889920115470886,irony
2175,0,0.38902848958969116,irony
2176,0,0.3889259099960327,irony
2177,0,0.3890828490257263,irony
2178,0,0.3890714943408966,irony
2179,0,0.38896024227142334,irony
2180,0,0.38899070024490356,irony
2181,0,0.3891269266605377,irony
2182,0,0.3889906704425812,irony
2183,0,0.38905835151672363,irony
2184,1,0.3889530897140503,time change
2185,1,0.38905540108680725,time change
2186,1,0.3889666199684143,time change
2187,1,0.3889467716217041,time change
2188,1,0.3888985812664032,time change
2189,1,0.3889427185058594,time change
2190,1,0.3889195919036865,time change
2191,1,0.38898611068725586,time change
2192,1,0.38889506459236145,time change
2193,1,0.3889109492301941,time change
2194,1,0.38886040449142456,time change
2195,1,0.3889336585998535,time change
2196,1,0.38889452815055847,time change
2197,1,0.3888997435569763,time change
2198,1,0.3888642489910126,time change
2199,1,0.3888781666755676,time change
2200,1,0.3888248801231384,time change
2201,1,0.3888556659221649,time change
2202,1,0.388853520154953,time change
2203,1,0.38890114426612854,time change
2204,1,0.38886675238609314,time change
2205,1,0.38891446590423584,time change
2206,1,0.388801246881485,time change
2207,1,0.3888830542564392,time change
2208,1,0.3888784945011139,time change
2209,1,0.38886111974716187,time change
2210,1,0.3888436555862427,time change
2211,1,0.38889288902282715,time change
2212,1,0.38881540298461914,time change
2213,1,0.38886547088623047,time change
2214,0,0.388922780752182,time change
2215,0,0.38888975977897644,time change
2216,0,0.38897132873535156,time change
2217,0,0.3889126479625702,time change
2218,0,0.3889293074607849,time change
2219,0,0.3889920115470886,time change
2220,0,0.3890478014945984,time change
2221,0,0.38892805576324463,time change
2222,0,0.3890448212623596,time change
2223,0,0.3889225125312805,time change
2224,0,0.3888854682445526,time change
2225,0,0.38903456926345825,time change
2226,0,0.3890654146671295,time change
2227,0,0.38895663619041443,time change
2228,1,0.38909345865249634,rare words
2229,1,0.38902926445007324,rare words
2230,1,0.38896459341049194,rare words
2231,1,0.38902369141578674,rare words
2232,0,0.38912272453308105,rare words
2233,1,0.3892112970352173,rare words
2234,0,0.38903167843818665,rare words
2235,0,0.3889560103416443,rare words
2236,0,0.38906294107437134,rare words
2237,0,0.3890601694583893,vague
2238,0,0.3890012800693512,sarcasm
2239,0,0.3888358175754547,sarcasm
2240,0,0.3889908790588379,sarcasm
2241,1,0.3890041708946228,rare words
2242,1,0.38909289240837097,rare words
2243,0,0.3890039920806885,sarcasm
2244,0,0.38905224204063416,sarcasm
2245,1,0.3888839781284332,past and present thoughts
2246,0,0.388879656791687,past and present thoughts
2247,1,0.38889095187187195,past and present thoughts
2248,1,0.3890577256679535,rare words
2249,0,0.38899147510528564,sarcasm
2250,1,0.3889922797679901,past and present thoughts
2251,1,0.38888847827911377,past and present thoughts
2252,0,0.3888099789619446,sarcasm
2253,0,0.3888641893863678,vague
2254,1,0.38909977674484253,irony
2255,0,0.38897842168807983,vague
2256,1,0.38884878158569336,vague
2257,1,0.3892015516757965,vague
2258,0,0.3892066776752472,vague
2259,0,0.3888992667198181,vague
2260,1,0.3890923857688904,vague
2261,0,0.389142245054245,vague
